Year,Canola,region,average_max_temp_in_4,average_max_temp_in_5,average_max_temp_in_6,average_max_temp_in_7,average_max_temp_in_8,average_max_temp_in_9,average_max_temp_in_10,days_above_25,days_under_0,longest_dry_spell,longest_wet_spell,days_over_95_precipitation,longest_heat_wave,longest_cold_wave,SPI_in_4,SPI_in_5,SPI_in_6,SPI_in_7,SPI_in_8,SPI_in_9,SPI_in_10,Region,Soil Zone
2000,1.044471310603317,430,282.16082763671875,288.71453857421875,291.5005187988281,296.02740478515625,294.8089599609375,289.5776672363281,283.5953674316406,22,2,14,24,10,3,5,0.3309832243525842,0.3708977044465038,0.2227863292348853,0.3384931472873963,0.4018183227212525,0.280307279571352,-0.3634164894941565,430.0,1.0
2001,-6.76721708397972,430,283.2705993652344,291.98431396484375,293.11431884765625,297.7691345214844,298.7379150390625,293.4368896484375,280.8984680175781,50,5,5,22,6,4,3,0.1346246137800342,-0.0150211195931104,-0.0349405530581609,0.3803965246117078,-0.2220576805464663,0.0323624969163677,0.0191790517234113,430.0,1.0
2002,-16.227310137373628,430,277.1588439941406,287.91937255859375,296.0544128417969,299.35711669921875,294.4213562011719,290.0650634765625,275.62432861328125,37,22,12,12,9,7,7,0.2919310798192132,-0.3166130949294982,-0.0893412056478775,-0.1451336019767461,0.4560483365238443,0.3127752121315909,0.3000665488294712,430.0,1.0
2003,2.5634079248195576,430,283.1034851074219,290.87945556640625,293.7044677734375,296.73956298828125,298.9773254394531,288.84539794921875,283.2217712402344,41,7,12,11,12,10,3,0.3113477936628478,0.1456996243647852,-0.1070583675431929,0.160934190393871,0.0554428941547033,0.322765188056162,-5.266745300658472e-05,430.0,1.0
2004,-1.8950628974001482,430,282.7951965332031,286.6339111328125,289.63818359375,294.467041015625,291.3052978515625,288.40850830078125,279.9309997558594,5,6,7,15,14,3,6,0.1096675093493323,0.4390226292377931,0.2634557849949827,0.1601372357234403,0.4078497256875519,0.359779718528921,0.1874034187023409,430.0,1.0
2005,7.595818980814158,430,285.21026611328125,288.2428894042969,291.4132385253906,296.0312194824219,293.5515441894531,289.5806884765625,282.1009216308594,17,0,7,13,11,5,4,0.098395835367189,0.1635136743131498,0.2465937787717173,0.1944827166498967,0.1796015554997995,0.5100640414599389,-0.0874226209076313,430.0,1.0
2006,0.8388356257017655,430,285.6609802246094,289.34478759765625,293.9284973144531,297.69342041015625,296.6600646972656,289.3208923339844,278.6216125488281,33,6,10,14,21,3,3,0.0521831983989537,0.5875828653297746,0.0984872917972898,-0.0648764920693385,0.0948564847089772,0.6052075074509069,0.1710452355690041,430.0,1.0
2007,-3.167336613823526,430,280.7798156738281,289.3257751464844,293.1186828613281,299.2351989746094,293.24822998046875,288.79302978515625,282.7176208496094,29,5,7,12,12,6,4,-0.0488533504236727,0.4325993437318338,0.1427941132208556,-0.1078398201824278,0.5727821840097377,0.406905843591388,0.0178586770024736,430.0,1.0
2008,7.677302262238282,430,280.3623046875,288.46600341796875,294.0282897949219,295.67083740234375,296.7417297363281,289.4607849121094,283.189453125,26,3,11,16,12,4,4,0.2726377320162234,-0.3597856535799323,0.0053089222196575,0.3949783742674633,-0.0107202877659557,-0.0297077518112323,0.0074938819176496,430.0,1.0
2009,8.270754413249943,430,280.40216064453125,287.3628845214844,293.49737548828125,294.04742431640625,293.8636779785156,295.18524169921875,277.2509460449219,25,5,11,20,12,5,7,-0.1332789135714908,0.1909347332859272,0.0584521975177475,0.1473976134652079,0.2559476146467089,0.0389222638218114,0.7363251879158936,430.0,1.0
2010,-3.1831192435809292,430,285.3640441894531,287.18634033203125,292.7521057128906,295.31866455078125,294.05963134765625,286.9779052734375,284.0367126464844,12,3,7,21,20,6,3,0.4308891585259205,0.6615603739294819,0.270671244966001,0.4369053844889801,0.3851817862404507,0.4485149019603283,-0.1191475915232142,430.0,1.0
2011,4.41381821517529,430,281.0352478027344,289.0730895996094,292.7441101074219,296.2718200683594,296.58929443359375,294.38092041015625,284.3843994140625,24,0,10,16,9,6,3,-0.1018457235700094,-0.1698190105705153,0.1963303331718459,0.0703030685133229,-0.0167154159063308,-0.2300111997520425,0.1826248712626859,430.0,1.0
2012,-12.638433210481395,430,282.4894104003906,288.59405517578125,293.68011474609375,297.5272216796875,296.02093505859375,292.00469970703125,278.3345947265625,22,4,14,20,22,4,2,0.2792358019858436,0.4810169338536577,0.5312193408046564,0.2756463426472895,0.176404536609774,-0.1165402737980699,0.6849214117279251,430.0,1.0
2013,-4.54241078667237,430,274.5936584472656,291.2317199707031,293.1381530761719,294.98785400390625,296.6076354980469,294.1075439453125,280.4329528808594,26,10,12,22,12,4,3,0.1644566517550843,-0.0712621603687715,0.1482867777654818,0.0830189814809359,-0.0579340036138882,-0.1011728210913209,-0.0818864057113199,430.0,1.0
2014,-6.133174745221737,430,277.66375732421875,288.7375793457031,291.5113830566406,295.7685852050781,296.2357177734375,290.9090576171875,283.9984436035156,26,4,15,21,15,4,4,0.6743859277684671,0.0636905207467903,0.5409325400482576,0.078505754951415,0.3320527051644689,0.0142641080818129,-0.0189741292211759,430.0,1.0
2015,6.536872411815999,430,283.6746520996094,289.9023132324219,295.96734619140625,297.5696105957031,295.9135437011719,290.4845275878906,284.2329406738281,38,0,9,10,14,5,2,0.1612040470027865,-0.3192403165253112,-0.11235941503634,0.1148693089309007,0.2405464080466553,0.4572230686044713,0.1043424018006403,430.0,1.0
2016,5.657730684440843,430,283.2699890136719,292.7904968261719,296.3170166015625,295.6986389160156,295.1106262207031,290.9010925292969,277.61566162109375,27,0,10,21,18,4,2,-0.2501750211697234,-0.0153205376837584,-0.0277084579762317,0.3439381212427396,0.3894552319182174,0.167526753669029,0.7736962054434894,430.0,1.0
2017,4.666323381047214,430,281.9028015136719,290.0923156738281,293.68353271484375,298.02813720703125,296.6898498535156,292.3096008300781,282.13946533203125,37,2,7,12,9,4,3,0.2695799005230087,0.264083295225239,0.1024282814192656,0.0063501290500019,-0.1141247837481791,-0.1034792430472344,0.289363256546415,430.0,1.0
2018,0.908669120779372,430,276.0563049316406,293.289794921875,295.1760559082031,296.6165466308594,296.4891662597656,284.9541015625,277.5385437011719,44,13,9,13,9,4,14,-0.0890391613008432,-0.0355223316716201,-0.1707948255756564,0.2252547756335976,-0.0979682186535886,0.6540662504018763,-0.0461276295966808,430.0,1.0
2019,8.411825976098612,430,283.0400695800781,288.3880920410156,294.1197509765625,295.86297607421875,294.3439025878906,289.72308349609375,278.68621826171875,18,4,8,16,12,3,4,0.0535965372215468,-0.0302776638779735,0.3369111389172595,0.2845773075740873,0.2776131431179455,0.2721379456657917,0.122326221371332,430.0,1.0
2020,1.4657939470049683,430,275.9090270996094,289.875732421875,292.2879943847656,296.7775573730469,297.7312927246094,290.56298828125,278.9163818359375,31,24,7,16,10,3,6,0.218851021446459,0.1538846857130693,0.2497541417647078,0.265781758469619,-0.1761488286826777,0.1983911247213964,0.2319541173986103,430.0,1.0
2021,-17.4330430835913,430,283.88531494140625,289.76763916015625,297.5805969238281,300.7581481933594,296.4227600097656,293.43035888671875,284.6650695800781,59,0,8,10,10,8,3,-0.2000141071240103,-0.1539425290918858,-0.1347217011889063,-0.4394639234908039,0.2818530097026738,0.1872718137399068,-0.2349933713598196,430.0,1.0
2022,3.7224123544223673,430,277.1418151855469,289.0890197753906,293.5179138183594,297.11822509765625,298.4577941894531,294.4891357421875,284.48736572265625,43,6,8,11,9,6,4,0.1875017886766871,0.3805803352722921,-0.0288865492190917,-0.0850484246033141,0.0819668975520958,-0.0838615157846767,-0.2324940326547486,430.0,1.0
1990,5.266531039564043,431,283.2524719238281,290.05072021484375,296.6053466796875,296.1255187988281,297.1650085449219,294.4355773925781,281.037109375,45,1,6,16,9,5,6,0.2084362658676786,0.1172490556270011,0.1555639856360563,0.2601609443267449,0.0555654531283486,0.0011990516487585,0.0658395967993024,431.0,1.0
1991,1.0523456861996294,431,285.51177978515625,290.68768310546875,294.3709411621094,297.0977478027344,300.18585205078125,292.18017578125,278.5715637207031,46,12,7,26,18,7,6,0.4037138487948096,0.436043511135913,0.3634155573592538,0.1099435000371282,-0.0073636029867203,0.2159435192328651,0.5038726136005495,431.0,1.0
1992,-4.913363555119982,431,284.13983154296875,290.3346252441406,295.2984619140625,294.71868896484375,295.58563232421875,288.3045654296875,282.40789794921875,25,6,7,11,10,5,6,0.1995565593811043,0.137693809829445,-0.434309385807805,0.2181973455638244,-0.0037339096098456,0.4133314682914953,0.0369475102001707,431.0,1.0
1993,1.0690113549095415,431,283.2308044433594,291.6925048828125,293.2982177734375,293.4892883300781,294.314697265625,288.90673828125,282.6334533691406,16,1,7,21,10,5,6,0.3510576727681803,-0.0566936185229047,-0.0213964560589066,0.4171936662126388,0.4116880113905995,0.3156008639692674,-0.1805766645406611,431.0,1.0
1994,-0.29988682365733155,431,285.2493591308594,290.97637939453125,294.02447509765625,295.8808288574219,295.65240478515625,294.7237243652344,283.7061462402344,35,0,7,31,19,8,3,0.0768150742243138,0.4609967080359848,0.1564839437657239,0.3338008510609585,0.3194419507871955,-0.2262243490294437,0.1371294189417328,431.0,1.0
1995,0.5796911098206081,431,277.9100341796875,290.69647216796875,297.4306945800781,296.52630615234375,294.7334289550781,292.1302185058594,283.1892395019531,33,6,11,13,15,8,3,0.0813563542242646,-0.108404746422947,-0.1296196744443657,0.1736148689344119,0.5359057380589145,-0.3610742400415299,0.5038939677886762,431.0,1.0
1996,2.6077451553433484,431,280.1146240234375,285.6410827636719,295.7504577636719,296.1759033203125,298.3233947753906,288.7877502441406,281.2037048339844,34,6,14,20,14,7,5,0.4751422287810935,0.4586710742208509,0.0885876576404174,0.4215790418205839,-0.0705287369727415,0.3681264271283399,0.2714255222411596,431.0,1.0
1997,-3.116681679875626,431,279.5878601074219,289.4085998535156,295.3248291015625,297.7107849121094,297.8671569824219,293.4697265625,282.1559143066406,50,6,8,19,12,5,7,0.1372462222519683,0.252971827437653,0.1705116228485124,-0.1304518937965061,0.2250217227625501,0.249111181106661,0.3197877677671285,431.0,1.0
1998,1.5081834283998532,431,287.9787292480469,294.0138854980469,293.17315673828125,296.80035400390625,299.6842346191406,293.0242004394531,282.4706115722656,52,1,12,18,12,4,5,-0.2646265209432817,-0.0294602185948978,0.2460885744257087,0.0403706772180934,-0.0996064912756334,0.2648275291927632,0.2622346076637303,431.0,1.0
1999,4.381524648720141,431,285.72796630859375,288.5733337402344,292.8656005859375,295.3559265136719,296.4234924316406,289.92108154296875,282.4862365722656,22,0,9,16,15,4,4,-0.1100438821082638,0.2276055516930269,0.206468924627233,0.1937589438049226,0.0132498153351666,0.3096764500056175,0.0855885696844191,431.0,1.0
2000,2.2033419810852344,431,282.77764892578125,289.3111877441406,292.34283447265625,296.6861877441406,295.391845703125,290.4144287109375,284.26483154296875,25,2,13,24,12,3,5,0.3976794608653144,0.3493331850911549,0.1416353963577743,0.4126946563170102,0.3821332313349996,0.3822048198101211,-0.3989829541331434,431.0,1.0
2001,-10.227886599382229,431,283.9261779785156,292.64508056640625,294.00701904296875,298.4217834472656,299.78131103515625,293.80499267578125,281.1310729980469,53,4,5,13,7,4,2,0.1054425201445794,0.0479118263483654,0.0251328312970356,0.2968070106993091,-0.2721355621988547,0.0382520078440633,0.0776898651993942,431.0,1.0
2002,-9.809258204264395,431,278.0150146484375,288.76055908203125,296.75115966796875,300.3809814453125,295.0361022949219,290.4176330566406,275.9379577636719,44,19,11,14,8,9,7,0.2703741767081939,-0.2771827357429176,-0.0567090097944725,-0.1585560718358467,0.5384021122217575,0.3298605165460909,0.3138849399936887,431.0,1.0
2003,-6.542153697101764,431,283.35791015625,291.4322814941406,294.3331298828125,297.5838623046875,300.0350646972656,289.4034423828125,283.7486877441406,53,7,12,8,13,10,3,0.3600120204933646,0.0985859039454118,-0.0381621809942646,0.1375689119319853,0.0154323467800833,0.3271288864332355,0.0522289335767712,431.0,1.0
2004,-3.7265730778943187,431,283.4373779296875,287.56011962890625,290.4095764160156,294.9674072265625,292.1177978515625,288.7048645019531,280.11248779296875,10,7,7,15,13,1,6,0.0954392709525193,0.450882037131234,0.1857904233130695,0.2893192971506259,0.3844012851986272,0.3012823970292492,0.2624061463347824,431.0,1.0
2005,10.335396596389721,431,285.6266784667969,288.8333740234375,291.6728515625,296.5553283691406,293.9786376953125,289.9966125488281,282.71453857421875,20,0,8,13,14,4,4,0.0758424548574603,0.1316937154855667,0.2888745884940895,0.1711505215459829,0.1989163809586426,0.4686590928268662,-0.0465322029632173,431.0,1.0
2006,3.1477882783499034,431,286.16802978515625,290.10809326171875,294.41046142578125,298.350830078125,297.30145263671875,289.8437194824219,279.0155334472656,34,5,10,14,19,4,4,0.0029905212696742,0.5111650093880571,0.062027854135785,0.0708509594147311,0.1832281852057911,0.7496107191385313,0.2098703187381876,431.0,1.0
2007,3.4086560723548978,431,281.62127685546875,289.78265380859375,293.5718994140625,299.9921569824219,293.7921142578125,289.4808654785156,283.3500671386719,34,5,7,12,9,6,4,0.0276009541158052,0.4269765305932556,0.1565583086026603,-0.2060986000459163,0.5202052356414442,0.4270011641068559,0.1255700980929544,431.0,1.0
2008,5.517999978404685,431,280.92779541015625,289.4164733886719,294.7502746582031,296.4039001464844,297.5885925292969,290.25,283.64801025390625,31,1,11,17,10,5,5,0.4011742627564553,-0.2458915433664943,-0.0408091857926759,0.4146695792932654,0.0295090475898849,0.0714282411331436,0.0453893891682508,431.0,1.0
2009,1.173167907440238,431,280.9716796875,288.484375,294.5869140625,294.65484619140625,294.4115905761719,295.8131103515625,277.6206970214844,28,4,11,17,11,5,7,-0.233699086208079,0.1654274690271349,0.0444740502409206,0.2227684068783364,0.2650145393798909,0.1272622310117439,0.7586320243682279,431.0,1.0
2010,-1.4206771237572298,431,285.5299072265625,287.8732604980469,293.10321044921875,295.6542663574219,294.51812744140625,287.44403076171875,284.5464782714844,18,1,11,36,25,7,3,0.3259308839760971,0.7395902855228284,0.3071238982595358,0.4612940111177401,0.3254182740591143,0.4488010710964492,-0.1203278736879348,431.0,1.0
2011,-0.6660460429098904,431,281.9693908691406,289.6400146484375,293.2488708496094,297.0614929199219,297.2027893066406,295.5159912109375,284.8826904296875,34,0,10,16,11,7,3,-0.1150726933206258,-0.11989059562342,0.2413115825507487,0.0933690079536505,0.0231219631053756,-0.267997423037492,0.2067033081817922,431.0,1.0
2012,-13.362938850017752,431,283.0347900390625,289.08636474609375,294.1098327636719,297.80059814453125,296.2311096191406,292.1744384765625,278.6816101074219,23,4,12,20,23,4,2,0.304426566161398,0.4586631771805704,0.5386816280258645,0.2973610178719548,0.2469588842218565,-0.1064997970950597,0.6378779136159181,431.0,1.0
2013,0.18542733376930443,431,274.9620361328125,291.7977294921875,293.2821350097656,295.3105163574219,297.2388000488281,294.64105224609375,280.7904968261719,31,10,13,22,9,4,4,0.1675292759586966,0.0013058176177064,0.2284606981573802,0.0213079311376606,-0.1333955012512329,-0.1047128796092897,-0.0542829490603574,431.0,1.0
2014,-3.414654410585804,431,279.1630859375,288.8913879394531,291.76165771484375,296.29339599609375,296.358642578125,291.1128845214844,284.87957763671875,28,2,14,28,19,6,4,0.7442723100965348,0.2507910038472576,0.528954804466541,0.0555659252446765,0.4532139182784939,-0.0391038329623213,-0.045563434115644,431.0,1.0
2015,5.4137399571038785,431,284.1723327636719,290.2859191894531,296.4670104980469,298.0536804199219,296.41461181640625,290.88568115234375,284.68511962890625,40,0,8,19,14,5,3,0.1752322399280745,-0.1291729472618777,-0.1407618452204299,0.1742412304398638,0.1547387214769251,0.411374535406711,0.1226129405897509,431.0,1.0
2016,4.4306104368383785,431,284.2950439453125,293.22442626953125,296.7402038574219,296.1278381347656,295.50946044921875,291.13275146484375,277.7981872558594,28,0,12,15,17,5,2,-0.2667519628648299,0.0238901188309307,-0.0431516247106785,0.3188746732865297,0.4603978543212036,0.2345912569016134,0.7729534078767413,431.0,1.0
2017,10.092174875376948,431,282.2512512207031,290.6770935058594,294.2024230957031,298.5065612792969,296.8534851074219,292.4767150878906,282.7014465332031,41,2,7,13,11,3,4,0.2859910792885847,0.2654504965477018,0.0853848480121764,0.0158429726828126,-0.095380778947592,0.0372604843425113,0.2562845417506188,431.0,1.0
2018,8.665856417864177,431,276.86767578125,294.1066589355469,295.93524169921875,297.3027038574219,297.3639831542969,285.29229736328125,278.6576843261719,47,11,9,20,10,4,10,-0.0315264888639517,0.0416547183028977,-0.2336913852795931,0.221375471515769,-0.0643296376287197,0.7365786725340654,-0.0142423355374427,431.0,1.0
2019,5.908014072396213,431,283.5798645019531,289.0811767578125,294.6939392089844,296.6361999511719,294.953125,290.3625793457031,279.23175048828125,28,4,8,16,12,3,4,0.1069047577220496,0.0351167018722248,0.3584524049034149,0.3059563151294411,0.1855870428646256,0.3614165238614697,0.1685278759663361,431.0,1.0
2020,0.8986478389730621,431,276.80377197265625,290.5185546875,292.7347106933594,297.21331787109375,298.60455322265625,291.4453125,279.41766357421875,34,20,4,20,8,4,6,0.2516236106384636,0.0916854976966673,0.2422472163781655,0.3060765018141571,-0.222641368944845,0.2684289877688194,0.1766551550261878,431.0,1.0
2021,-20.166589467736863,431,284.5799255371094,290.4279479980469,297.94891357421875,301.1373291015625,297.0441589355469,293.6767883300781,284.7234191894531,60,0,8,12,8,8,3,-0.2566151455357426,-0.1474822712292206,-0.1016238673064508,-0.4296669725641452,0.3646097276662847,0.2731627503045519,-0.1592039481868777,431.0,1.0
2022,-0.1791446384072799,431,278.08807373046875,289.8609313964844,294.14306640625,297.6510009765625,299.1003112792969,294.87451171875,285.32061767578125,45,6,18,14,11,4,4,0.265486004897317,0.2789743954209295,0.03736202323363,-0.0607909368709289,0.1072500010536254,-0.0225364545425542,-0.20448816666973,431.0,1.0
1990,6.363642594383304,435,283.2061767578125,289.32745361328125,295.6096496582031,295.7529602050781,296.4482116699219,293.6083679199219,280.7149658203125,35,1,11,22,11,5,6,0.251594809405378,0.2492437304902678,0.2077428519774975,0.1953691578914818,0.2308474481519906,-0.0113521592180325,0.0773354787535852,435.0,1.0
1991,0.17050071834350788,435,285.0260314941406,289.9851379394531,293.2100524902344,296.2022705078125,299.6038818359375,291.7820739746094,278.5881652832031,35,11,7,39,16,6,9,0.287403770130184,0.3585520856218208,0.5421793394082829,0.0532402434899079,0.080641100108433,0.1414921461313504,0.4863879552328256,435.0,1.0
1992,3.133070595529585,435,283.9557189941406,289.4457092285156,293.84906005859375,293.89068603515625,294.542236328125,287.7292175292969,281.7098388671875,15,7,8,11,14,5,6,0.1282554968524002,0.220776533877326,-0.31447585185973,0.2700765321315516,-0.0018287883322534,0.4665591610008296,0.0325272201605606,435.0,1.0
1993,-1.4486585224469728,435,282.9958190917969,291.1053771972656,292.5680847167969,293.05889892578125,293.7094421386719,288.95928955078125,282.7193908691406,11,1,16,21,11,4,6,0.3910869534703786,-0.0238703510164539,-0.030639989011319,0.4834314207832822,0.4712785966766198,0.440766611834321,-0.2674231949719671,435.0,1.0
1994,2.8252135235284506,435,284.85968017578125,290.3918151855469,292.8770751953125,295.6770935058594,295.14093017578125,294.109375,283.0522766113281,26,0,7,15,20,4,4,0.055550301176553,0.5110955980516312,0.3791034020176241,0.212109769089525,0.383315434939311,-0.1734273697908005,0.0216217290363387,435.0,1.0
1995,-0.8452026772702439,435,278.81982421875,289.9265441894531,295.9384460449219,296.1456298828125,293.82135009765625,291.8147277832031,282.484375,27,6,7,19,14,4,5,0.0980944614528485,-0.0182003624432966,-0.0011441411700745,0.1462225339188168,0.5263219428454237,-0.2829073503685212,0.4910820958118851,435.0,1.0
1996,-0.15990712484306613,435,281.3013916015625,285.1607971191406,294.1744689941406,295.3627624511719,297.72076416015625,287.7130126953125,280.8610534667969,27,5,14,20,11,6,5,0.4635356234876603,0.4588496291136697,0.2480085553838137,0.378835254207644,-0.1835768454761524,0.5918225876447419,0.1806767805929992,435.0,1.0
1997,-2.1193962506600563,435,280.3065185546875,288.76483154296875,294.39404296875,296.63494873046875,296.70477294921875,292.38720703125,281.4865417480469,32,6,8,19,21,5,5,0.1917992250428543,0.302771578652438,0.3776242956962242,-0.1253356215358123,0.4229318543162446,0.3245150951004852,0.3366075673377542,435.0,1.0
1998,-0.12279852944353209,435,286.95892333984375,293.2341613769531,292.6847839355469,296.5254211425781,299.0011291503906,292.3014221191406,282.2057800292969,42,2,10,17,17,6,5,-0.0579279465156749,-0.055349098596955,0.2811319286455877,-0.0968611703480353,-0.0181476831139861,0.2449338851076936,0.1763232879586151,435.0,1.0
1999,3.729510944998875,435,285.0898742675781,287.83172607421875,292.32452392578125,294.6290283203125,295.9339904785156,289.3549499511719,282.3313293457031,23,0,9,19,10,3,4,-0.1667529107138567,0.4510731604001753,0.1793319899478014,0.286539451832813,0.1900296196295885,0.3615649796103194,0.0161796141122562,435.0,1.0
2000,-0.5624678273328492,435,282.81005859375,288.5025939941406,292.0898742675781,296.0819091796875,294.615478515625,290.19268798828125,283.32586669921875,23,1,14,13,12,3,5,0.4109158043365371,0.3314601231845202,-0.0009891558882177,0.3908708891719049,0.346743288723879,0.3568482595641188,-0.3673089494071807,435.0,1.0
2001,-9.499716960990273,435,283.7336730957031,291.7155456542969,292.8948974609375,297.3421325683594,299.2972106933594,292.9877624511719,280.4949035644531,45,3,11,14,8,4,4,0.0644794993763468,0.0636677591734476,-0.029711782642272,0.1809527757470626,-0.319285993407071,0.1137353698241708,0.197814079199199,435.0,1.0
2002,-13.98039356453265,435,277.9818420410156,288.4435729980469,296.5440368652344,299.6220703125,294.5224914550781,289.8929138183594,275.63470458984375,41,20,8,16,9,9,8,0.2238793163676253,-0.3022963151867572,-0.1346190561347817,-0.1279195030721173,0.4314077632336994,0.4099743039509923,0.3862545962901071,435.0,1.0
2003,-10.405358414849148,435,282.4541931152344,290.7000732421875,293.81292724609375,297.4719543457031,300.0990295410156,289.2014465332031,284.0,49,8,10,12,14,11,2,0.426212451853976,-0.0151647637331495,0.046575163927863,0.0751533397843806,0.0012713481419988,0.4104553622742247,0.1040610227812247,435.0,1.0
2004,-2.47461151193977,435,283.24371337890625,287.5877685546875,290.1572570800781,294.3876953125,291.9331359863281,288.2607116699219,279.8170166015625,6,10,9,17,13,2,7,0.0055924717472389,0.4532832610001042,0.0378075086706313,0.4524545458590583,0.2459606258535301,0.3272371542895241,0.2485257137613711,435.0,1.0
2005,1.1103793465623681,435,285.0227355957031,288.486083984375,290.8150329589844,295.65875244140625,293.4862365722656,289.31512451171875,282.5589904785156,19,0,11,16,16,4,7,0.0936792999955047,0.0399039948644011,0.3961018942601002,0.1973874006202088,0.1105590053056189,0.5236657297060211,-0.0158825293001074,435.0,1.0
2006,-0.34757158173889735,435,285.9989929199219,289.8666687011719,294.1997375488281,298.22100830078125,296.78729248046875,289.8403625488281,278.7789611816406,37,5,10,14,19,4,5,-0.1032306637021357,0.6248868160710719,-0.0813552745818594,0.110370489639107,0.1344226410898223,0.662540759979939,0.2464905251771014,435.0,1.0
2007,1.750189243185698,435,281.7362365722656,289.6072082519531,292.9940185546875,299.49859619140625,293.0776672363281,289.39349365234375,283.0527648925781,30,4,6,18,16,6,3,0.1295552382230924,0.3789682023900617,0.1694162012400193,-0.1434505227118493,0.4096861612949712,0.4505441049669512,0.0851242529718463,435.0,1.0
2008,8.80366182133617,435,279.908203125,289.4557800292969,294.2068786621094,295.9454345703125,297.0113525390625,290.1424255371094,283.5847473144531,25,3,11,11,14,5,4,0.460521353365835,-0.1677209172092003,0.0154009656194234,0.2869283104527594,0.1486725372586537,0.0878411199747266,0.0227540820128104,435.0,1.0
2009,6.310892671997891,435,280.67523193359375,288.7461242675781,294.0271301269531,294.6645202636719,294.20758056640625,295.7774353027344,277.4997863769531,29,4,8,20,8,6,8,-0.0784246277872273,0.2282030527790742,-0.0831543820934428,0.0975207941550968,0.2241342081134744,0.2165324186640754,0.7156859561401581,435.0,1.0
2010,-0.22433258106228848,435,284.6827392578125,287.56072998046875,292.8831481933594,295.2530822753906,294.2054138183594,286.88763427734375,284.208251953125,15,2,10,36,26,7,5,0.3323163589619503,0.7199196100241242,0.3621441091882301,0.4886224094476057,0.3471213345051417,0.5074470505698145,-0.0879499838056646,435.0,1.0
2011,2.8961539191034156,435,281.8318786621094,289.3283996582031,293.02587890625,296.6207580566406,296.4213562011719,294.66485595703125,284.68243408203125,29,0,11,16,7,7,3,-0.0466404293114845,-0.0982379942742031,0.3167145490285565,0.2001230627039307,0.0971913805431531,-0.2312410710678544,0.2402821077253508,435.0,1.0
2012,-5.727647827505013,435,282.5735168457031,288.5702819824219,293.49432373046875,297.10882568359375,295.4752197265625,291.53570556640625,278.4986572265625,19,6,14,20,24,4,4,0.3258901184340635,0.5145437384287239,0.4464164188633934,0.2464510376841467,0.3773632443605071,-0.1297903040542017,0.720981886390507,435.0,1.0
2013,2.801823015316259,435,275.38116455078125,291.3899841308594,292.7362365722656,295.3021240234375,297.1984558105469,294.3588562011719,281.2245788574219,30,9,12,15,6,5,4,0.3825741698364182,-0.0713345802525315,0.2082248622715398,-0.0292217574468776,-0.0863769168070947,-0.0931342835734962,-0.1652721528431424,435.0,1.0
2014,2.759323437497194,435,279.6525573730469,288.3002014160156,291.39141845703125,296.0625915527344,295.913330078125,290.5295104980469,285.0394592285156,20,1,9,24,17,6,4,0.7232039862612323,0.3393791896661612,0.486731982617345,0.0776031183581497,0.4168598878266146,0.070675126394205,0.0302156583881042,435.0,1.0
2015,1.0625356129039893,435,284.2410888671875,289.7749938964844,295.7095031738281,297.2528381347656,295.9366455078125,290.2565002441406,284.5011901855469,34,0,12,18,10,4,2,0.2137228061601374,-0.2406369427391092,-0.1989183394286763,0.2244275550360963,0.1753182563140539,0.4238999742489319,0.0525261375640549,435.0,1.0
2016,9.631459541536657,435,284.55291748046875,292.61431884765625,295.93505859375,295.5767822265625,294.6971130371094,290.3964538574219,277.2802429199219,21,0,10,22,16,5,2,-0.3442422638293482,-0.0317778676288649,-0.0477896810030497,0.4822669794532521,0.4963768981707903,0.24738268596862,0.8449958338923871,435.0,1.0
2017,5.093170376517513,435,281.6730651855469,290.28594970703125,294.1346740722656,298.194580078125,296.33990478515625,291.7078857421875,282.8321228027344,36,3,6,12,14,5,4,0.3451440416298114,0.2601911215136358,0.0424253004449346,0.0166850104416557,0.028184369818051,0.0347467939729103,0.2886812161292627,435.0,1.0
2018,6.993396473939534,435,277.1207580566406,293.9076843261719,295.7225036621094,297.1056213378906,297.0605163574219,284.7489013671875,278.8279724121094,45,11,10,21,7,5,10,-0.0218871851923173,0.0089427612541857,-0.2798609147571671,0.112868782301597,-0.0853301021144637,0.72089717303787,-0.0470936440694302,435.0,1.0
2019,6.259334324587435,435,283.01800537109375,288.8049011230469,293.97021484375,295.9169006347656,293.8957214355469,289.7458801269531,279.24859619140625,17,4,8,20,9,3,4,0.0337489540571623,0.0513137807285212,0.2919372906397221,0.2908504128455686,0.2991465807082171,0.4871802212262827,0.1597880566086367,435.0,1.0
2020,5.480983928461207,435,277.0075378417969,290.16876220703125,292.8468017578125,296.5363464355469,297.6375427246094,291.3162841796875,279.3239440917969,31,19,5,16,7,3,11,0.1301382480523142,-0.0370731610398336,0.1408222360779277,0.351737467760309,-0.2504821963439828,0.2490622744132566,0.1839926862181845,435.0,1.0
2021,-21.64506524439838,435,284.3265686035156,290.0199279785156,297.6479187011719,300.4783630371094,297.046875,293.6778259277344,284.3672790527344,56,0,10,9,5,8,3,-0.2307166343748549,-0.1615939114525767,-0.2607016159969071,-0.479785060720426,0.2560616672797773,0.1848339503383195,-0.2979974314734813,435.0,1.0
