Year,Canola,region,average_max_temp_in_4,average_max_temp_in_5,average_max_temp_in_6,average_max_temp_in_7,average_max_temp_in_8,average_max_temp_in_9,average_max_temp_in_10,SPI_in_4,SPI_in_5,SPI_in_6,SPI_in_7,SPI_in_8,SPI_in_9,SPI_in_10,Region,Soil Zone
2003,-6.039832469793264,95,283.61004638671875,289.63018798828125,293.2099304199219,298.7075500488281,300.99615478515625,291.6614074707031,286.5068054199219,0.282774015660283,0.2252451740680674,-0.0390974598153059,-0.1148240443154757,-0.0193944754423382,0.2785935358708435,0.0894438756825698,95,1
2004,-9.440475298909266,95,284.2874755859375,286.56549072265625,290.46429443359375,295.9322814941406,292.1827392578125,292.0132751464844,282.4773254394531,0.0584958780259623,0.5305478096259509,0.0414161580786612,0.3452643693395034,0.5858629058970578,0.0939000091777326,0.1590686004460424,95,1
2005,2.335633327785658,95,285.0907897949219,287.7054138183594,293.4569396972656,297.42730712890625,296.1780700683594,292.5315246582031,283.947509765625,-0.0436823020584608,0.3843455334903668,0.5836965239436435,0.0503917151555869,0.1446740314154031,-0.207037849534835,0.0137218346015974,95,1
2006,2.791902652768588,95,287.5580139160156,290.2550964355469,294.5422058105469,299.8517761230469,299.3110046386719,291.54638671875,279.5143737792969,0.3385964794094165,0.0865525053068413,0.0461157462513604,-0.1317189577923638,-0.1835850759417839,0.3956775337933479,0.0855568234082944,95,1
2007,-1.173342473348196,95,283.7072448730469,290.704833984375,294.88031005859375,301.36566162109375,296.6302490234375,291.5472717285156,283.9338684082031,-0.0146696906766945,0.5670253495099529,-0.0351075125183563,-0.1574100197661784,0.2291881504164834,0.191479155864242,0.1019232022577937,95,1
2008,8.23989794943531,95,284.0628356933594,289.28338623046875,292.0675048828125,297.0634460449219,297.6455993652344,289.8408508300781,283.14105224609375,0.203320710949829,-0.2097412755125446,0.124533036836047,0.3109890775213115,0.1560578652948116,0.1166423370084659,-0.0905315894793142,95,1
2009,5.629653891733582,95,281.7304992675781,288.61846923828125,293.9703369140625,294.9020690917969,295.42572021484375,296.9418640136719,278.7451477050781,0.199696280146828,-0.0963464072680077,-0.1401488831295013,0.2776971899934067,0.3591200204558253,-0.141586851282316,0.7429979302853903,95,1
2010,2.1998064686160177,95,286.28399658203125,287.53875732421875,293.0675964355469,296.7349548339844,296.040771484375,288.9334716796875,285.68145751953125,0.1788590605659513,0.5941137874517411,0.2218086228424093,0.2528334586016971,0.5664599366105281,0.6256953397562482,-0.146354170846531,95,1
2011,-6.651555405601254,95,279.80401611328125,286.4928283691406,292.9945373535156,298.1651611328125,298.4414978027344,293.2728271484375,285.1880798339844,0.3733174617038204,0.4046572709301334,0.1619854257854698,0.1846397996119495,0.0917874014689716,-0.0374406718666466,0.1611160465311435,95,1
2012,-9.024431730918238,95,284.20318603515625,288.427734375,294.85986328125,299.7236022949219,298.5697937011719,295.1700744628906,280.7332763671875,0.4024886641095942,0.3721211302955166,-0.0284056004788731,0.201901880273962,0.0377592998733758,-0.2544223830841663,0.4193420012585053,95,1
2013,8.27897152698337,95,274.09759521484375,289.9978942871094,294.00518798828125,296.29254150390625,297.9185485839844,294.1370849609375,281.6372985839844,0.212782556120974,-0.0249002348640193,-0.0575878813090251,0.3103422451777807,0.1892631536981447,0.2353956461957071,-0.0196701980585723,95,1
2014,-3.446992644234676,95,279.8771667480469,290.1231689453125,292.8876037597656,296.8186950683594,297.26800537109375,291.88671875,285.120361328125,0.4742298446340964,0.0776899233856058,0.5293882737808278,-0.1273787216789966,0.2980781264862391,0.1616521348833726,-0.142705402224862,95,1
2015,3.8555287334475565,95,285.2107849121094,290.20135498046875,296.7696228027344,298.64495849609375,298.4015808105469,293.0553283691406,285.7627868652344,0.0637584562801669,0.0336999635402932,-0.156488626465019,0.3722596443820868,0.1625525491149552,0.1686136980146891,0.2738085545047344,95,1
2016,5.566535660030084,95,284.8230285644531,293.17327880859375,296.4117736816406,296.95672607421875,296.9209899902344,291.76922607421875,282.9797668457031,-0.0682790836519087,0.0092051140623725,0.3438378229736673,0.3116348859215689,0.6058612723110756,0.2732262894564201,0.5615773635198518,95,1
2017,-3.446413766464964,95,284.0677795410156,291.39752197265625,294.9916076660156,300.5914001464844,297.49896240234375,292.73175048828125,284.89630126953125,0.284725556052856,-0.2571804797939605,-0.0015472039972625,-0.2124540227681264,-0.0439220203320922,0.1681753347167001,-0.1026252888962989,95,1
2018,0.6815053142164942,95,278.578125,295.35546875,296.2297058105469,298.4300231933594,300.3322448730469,289.1092529296875,280.07244873046875,-0.0081146182331354,-0.1268797385162819,0.1835981517106327,-0.0026501096122354,-0.2852157420927628,0.4816887222860156,0.1422684412430825,95,1
2019,5.157909943798238,95,284.83355712890625,290.1483154296875,296.1596374511719,298.4130554199219,296.8616943359375,290.6630554199219,279.3168029785156,0.1850775718364004,-0.2757848092843906,0.0679899718315476,0.0909160839083072,0.3555481478954974,0.999897328995442,0.3703167386386233,95,1
2020,2.9128001222802737,95,281.9867248535156,290.84698486328125,296.6914367675781,298.4729309082031,300.57489013671875,293.1644592285156,280.2036437988281,-0.0241595361968243,-0.1290618022519164,-0.0804777128912059,0.3525089473996978,-0.1100211422278908,0.1340576986793241,0.2834351485939258,95,1
2021,-11.656501988611424,95,284.03643798828125,290.0592041015625,297.7641906738281,301.9623718261719,297.93963623046875,295.3831481933594,286.3997802734375,-0.0436051995286643,0.0455110321268392,-0.2268172717512735,-0.1886101889778873,0.2472428793995052,-0.1799032796750945,-0.0070182622254085,95,1
2022,1.5553003439695416,95,277.28472900390625,289.7681579589844,295.3295593261719,298.0752258300781,299.5311584472656,295.7835998535156,285.18475341796875,0.4377710225364323,0.3166863230764107,-0.2091816382274356,0.4179216640864747,0.1552621277275944,-0.1000122002435169,-0.0930582847120846,95,1
1990,-5.678733028370239,96,284.3226623535156,289.9354248046875,295.9601745605469,297.76422119140625,299.3837890625,296.6962890625,284.8447570800781,-0.0281782574940776,0.2860572217216049,0.1758892727515578,0.228401834817037,0.2642777101010403,0.0412505466182198,0.0123011490830929,96,2
1991,7.937054159384186,96,286.8194580078125,290.9803161621094,296.2539367675781,297.83331298828125,299.3191223144531,292.30133056640625,282.2017517089844,0.236650376579947,0.4858654972541678,0.2162216616852438,0.2804885887817299,0.1866496725423582,0.3433652765431301,0.1922949855073249,96,2
1992,5.805789435013846,96,284.0634765625,293.0394287109375,295.5784606933594,293.8926696777344,296.051513671875,290.8856506347656,283.7314147949219,0.0867085276750627,0.141601465639741,-0.1638006422946527,0.482914060880064,0.3367523902740877,0.3683494730063608,-0.0534876657456205,96,2
1993,2.3274675737318056,96,284.53472900390625,292.1361999511719,293.15283203125,293.62530517578125,294.9247131347656,289.6784362792969,283.55780029296875,0.0739172644349456,-0.101854440883438,-0.0096915913206109,0.4717140671965529,0.4837124933823412,0.4790501629872645,-0.061120916410816,96,2
1994,2.7019701157636433,96,284.9906311035156,292.5624084472656,294.16241455078125,296.6722106933594,296.9556884765625,295.1321716308594,285.6489562988281,-0.1183277875415846,0.0991694775801898,0.3475163179311321,0.1439389601267191,0.3878427032590452,-0.1055270850628087,0.03214799487234,96,2
1995,-5.270579254329277,96,281.29644775390625,289.1195373535156,297.1322937011719,297.779541015625,298.0937805175781,292.04461669921875,283.3392028808594,0.247564905892452,0.3603134884298335,-0.0218186763452433,0.4636082708748369,0.4790839330836702,-0.0464332034419226,0.3609247884552907,96,2
1996,-0.8901805365469642,96,279.14154052734375,287.6461486816406,296.0245056152344,296.58990478515625,300.1842041015625,290.3183898925781,282.3568115234375,0.5858444825319616,0.1235487008559904,0.1063314444088804,0.3471716966098125,-0.0244550053094767,0.3546162417748605,0.229024829683461,96,2
1997,-7.557354946245802,96,281.09283447265625,289.6374206542969,297.8487548828125,297.40399169921875,298.3507385253906,295.0849914550781,284.1907043457031,0.2160849343108495,0.0794775320252369,-0.1227436392119433,0.4620666335957551,0.2891322135504089,0.1186096383275141,0.2057145897540147,96,2
1998,-4.171188962061304,96,287.46881103515625,292.40142822265625,291.9084167480469,297.9700012207031,300.10845947265625,295.7981872558594,284.71917724609375,-0.0285082568805586,0.0375665758250125,0.559886539276849,0.0644587394579872,0.3598243267178773,0.2179929622277238,0.2530106624115656,96,2
1999,0.3679251099984242,96,284.5234680175781,289.0730895996094,292.57952880859375,296.1719970703125,297.45050048828125,290.1109619140625,283.90533447265625,0.0165640683963968,0.4990819450151297,0.2977726126226618,0.3010980011349833,0.2152914036129676,0.2768976440133885,-0.054173271677661,96,2
2000,3.2599872699333865,96,283.7269592285156,290.1682434082031,291.9236145019531,297.7599792480469,297.29144287109375,290.7362060546875,284.9609680175781,0.4880766618391873,0.2852377276032034,0.3283886606400222,0.4362253597815652,0.3535070616745204,0.2300297053722757,0.023629310774034,96,2
2001,1.2039603118177666,96,282.3754577636719,291.9083557128906,293.81915283203125,297.51177978515625,300.33905029296875,294.140625,282.9569091796875,0.1841320483331026,0.0674077365022181,0.2661278417595712,0.4920082182036161,-0.1234753181088832,0.0070031270661846,0.0795331376151834,96,2
2002,-5.0982102618450895,96,280.5921936035156,287.9727478027344,294.82391357421875,299.0707702636719,294.27581787109375,292.48876953125,277.3279113769531,0.4007883030467962,0.0843416292221945,0.2697604389907085,0.1420971649930721,0.6361319074036215,0.2661059867751033,0.46882430369097,96,2
2003,-10.447432747632702,96,283.4500732421875,289.941162109375,293.55426025390625,299.2281188964844,301.5284729003906,292.03399658203125,286.86932373046875,0.3129592491574985,0.158599280839145,-0.0076274294645394,-0.0804128912377571,-0.0767156952322165,0.2543276109530236,0.045667921738751,96,2
2004,0.15629285445491803,96,285.07305908203125,287.0447082519531,290.7575988769531,296.4398498535156,292.657470703125,292.4340515136719,282.8612060546875,0.0878037784642756,0.5544077493245788,0.0724963887505172,0.3378893036386013,0.5762536795893577,0.0305052017243237,0.2171869536659374,96,2
2005,6.611413347922497,96,285.9556884765625,288.22613525390625,293.7650146484375,297.7365417480469,296.6746520996094,292.9730224609375,284.5564880371094,-0.0832992789020209,0.3622447063424535,0.6117242227123848,-0.0196766314899966,0.1771256675531017,-0.2113764151154705,-0.0594339454419078,96,2
2006,2.8209062164123004,96,287.9354553222656,290.7224426269531,294.80157470703125,300.15313720703125,299.8051452636719,291.7059020996094,279.821533203125,0.3143566572004889,0.0982002363445283,0.1263030640435206,-0.137439763195541,-0.1861313602046104,0.4231479850688951,0.1239168605499519,96,2
2007,-4.716652827222667,96,283.9967956542969,291.1197814941406,295.1746826171875,301.70941162109375,297.0386657714844,291.81951904296875,284.2223815917969,-0.0153353331341486,0.5794265963913705,0.021857334388345,-0.2321824777934135,0.2215005261028109,0.2061928048360936,0.1393433674801152,96,2
2008,9.698736217017608,96,284.5247497558594,289.6722717285156,292.32354736328125,297.4301452636719,297.9334716796875,290.08380126953125,283.2898864746094,0.2281318398037399,-0.2155961498445273,0.1637752943765704,0.3261209157641875,0.1148776345697272,0.0514300288575538,-0.0925774171440403,96,2
2009,7.565004162068405,96,281.6190490722656,289.06805419921875,294.0129089355469,294.9925537109375,295.6205139160156,297.0081787109375,278.8059997558594,0.1922470411705648,-0.0546965918518437,-0.1084794635947727,0.292279814159516,0.3841935665215589,-0.1090450850745123,0.7444594850860388,96,2
2010,2.286160472710854,96,286.7348327636719,287.80963134765625,293.3755187988281,296.9860534667969,296.3345031738281,289.30279541015625,285.9188232421875,0.1593436323410268,0.5682174308356598,0.2356394287358366,0.2778757472276424,0.5318656447145643,0.607005404722808,-0.1227199908925688,96,2
2011,-11.539735128771454,96,280.2762756347656,287.0217590332031,293.3498840332031,298.44915771484375,298.688232421875,293.4049987792969,285.4803161621094,0.3017027332393792,0.3760437168412078,0.1579909287097318,0.1800387148870724,0.0875521844018672,-0.0489403648366899,0.1808140700811668,96,2
2012,-5.61268264237853,96,284.3382263183594,288.9252624511719,295.1620178222656,299.9922790527344,299.0100402832031,295.5848083496094,281.0489807128906,0.4109333158077168,0.4128063344624083,-0.0010252935308965,0.2310849412692675,0.0868990693000643,-0.3463392094556844,0.4242264196003281,96,2
2013,9.664732754255468,96,273.9767761230469,290.5857849121094,294.2642517089844,296.6254577636719,298.1064147949219,294.4166259765625,282.15716552734375,0.1880037878724416,-0.0923569936522712,-0.0563320319195023,0.3110623074710054,0.1519788668844546,0.1961976639566828,-0.0815274574147859,96,2
2014,-2.532447492949423,96,280.69757080078125,290.63055419921875,293.0799560546875,297.19549560546875,297.5881652832031,292.17718505859375,285.5389709472656,0.4763175997328389,0.0870292980888471,0.5686233865324001,-0.1149205781738462,0.2560194646840384,0.1726236628497745,-0.0970493427877507,96,2
2015,-0.3366796522790878,96,285.7790832519531,290.6678161621094,297.34442138671875,299.1175842285156,298.8150939941406,293.43035888671875,286.13714599609375,0.0918581368485987,0.0245151546804171,-0.2022966401376196,0.3839143823023698,0.1420266639841614,0.2100739832143987,0.2428414584002695,96,2
2016,3.922036276266489,96,285.48736572265625,293.460205078125,296.77337646484375,297.3155212402344,297.2974853515625,292.2377624511719,283.2507019042969,-0.0894099891329769,0.027122220324033,0.323592697164415,0.4147840437558285,0.5709689000505639,0.2723201280362562,0.5667601507546595,96,2
2017,-3.649400875516303,96,284.6007995605469,291.970947265625,295.4023742675781,301.2271423339844,298.05841064453125,293.3653259277344,285.6250305175781,0.2851342581867654,-0.2453255026318699,-0.0215891284712482,-0.1931451215751088,-0.0221572119822378,0.1195003273389346,-0.0962470840827274,96,2
2018,5.555082319431456,96,279.3741760253906,295.8750305175781,296.52618408203125,298.7055969238281,300.6448059082031,289.5148620605469,280.5872802734375,0.0173983486734417,-0.041390686872415,0.1411262833683735,0.0052686951680391,-0.2250824410139331,0.440880156598886,0.1270815832567218,96,2
2019,5.852513602254454,96,285.26556396484375,290.6498107910156,296.6607971191406,298.54376220703125,297.39764404296875,291.00701904296875,279.7536926269531,0.1926129336311872,-0.2644337637217457,0.0304601275221906,0.2114682236846145,0.2750790106134363,0.9606986944476188,0.3477503634715312,96,2
2020,2.102892972952681,96,282.5550231933594,291.452392578125,296.9580078125,298.6697692871094,301.0451965332031,293.72259521484375,280.6352844238281,0.0001791916097346,-0.1391249755765573,-0.0659249157530619,0.4165771094916956,-0.0453881288207487,0.1382426329973806,0.274282954178778,96,2
2021,-13.897396727246893,96,284.4512023925781,290.5203857421875,298.0240783691406,302.2275695800781,298.1904602050781,295.77996826171875,286.6846923828125,-0.0272778845292341,0.102902792470156,-0.2162478924430456,-0.2301521427414291,0.2539109339911739,-0.087140645847259,-0.0196672323045683,96,2
2022,1.5587499098535105,96,278.1170654296875,290.27313232421875,295.8331604003906,298.3363037109375,299.94635009765625,296.12567138671875,285.5938720703125,0.4143240373849111,0.2641522200755393,-0.1715088436258437,0.350081052528113,0.2024233610737,-0.1746370043853051,-0.0935425802166466,96,2
1990,-0.824825143112804,121,283.3702392578125,289.2537841796875,295.78277587890625,297.1722412109375,299.1081237792969,295.2414245605469,283.4563903808594,0.0982667757561883,0.2090612651546313,0.2128171971599085,0.1478438661374622,0.122197950124056,0.0850394519477097,0.012860098451402,121,1
1991,0.15462530523454276,121,286.1268005371094,291.0058288574219,296.0440979003906,297.1400451660156,299.2021179199219,291.2279357910156,280.2013244628906,0.3324209336426485,0.382031578183534,0.0319882805249886,0.1181403304008879,0.0538151581512383,0.3424623063419348,0.3278535250911414,121,1
1992,6.448290266059384,121,282.52685546875,292.1765441894531,293.9126892089844,293.2296142578125,295.0912780761719,289.6114501953125,283.02813720703125,0.2096529830720289,0.2370160961614243,-0.2340817971294112,0.3394721583573042,0.2850886542838908,0.3235455433726864,-0.1412569209414617,121,1
1993,-0.14255664635014398,121,283.2017822265625,291.3468017578125,292.7625427246094,293.515869140625,294.5932922363281,288.9554748535156,282.28509521484375,0.1141985363693098,-0.2371652307522911,0.069369763330951,0.3726987135569046,0.3938454571546952,0.4641930722395231,-0.0343993093574879,121,1
1994,-2.4206976893032746,121,284.1065368652344,291.6360778808594,293.95489501953125,295.65179443359375,295.8230285644531,294.3364562988281,285.13214111328125,0.079416250040597,0.1294908740326242,0.3957515112000289,0.1394299664904759,0.2305246801236483,-0.1429092104960708,-0.0074453106829046,121,1
1995,-5.084624219778913,121,277.72344970703125,288.6544494628906,296.84906005859375,297.2413024902344,297.4785461425781,291.9620056152344,283.02569580078125,0.1678703359989534,0.2869251276218281,-0.0075712390308427,0.3926038178400686,0.2140121092808287,-0.193788431062115,0.3081094985439925,121,1
1996,-0.13433623777706316,121,277.92047119140625,287.1170959472656,295.9056091308594,295.84075927734375,298.3538513183594,289.9314270019531,281.1846008300781,0.5022105165186457,-0.0708717509834007,0.0935099260706859,0.5016011905285247,0.1137133798489332,0.2390095285883339,0.3641218033761679,121,1
1997,-0.16950088785566209,121,280.140625,288.2254943847656,297.5975036621094,297.0719299316406,297.28167724609375,293.8472595214844,282.7145690917969,0.0550738331239996,0.0318560741265006,-0.2236742059738851,0.4763819738493385,0.1616301831053083,-0.0059427661243346,0.265312574761891,121,1
1998,4.108981090368221,121,287.0487365722656,291.42010498046875,291.8040771484375,297.07061767578125,298.455322265625,293.69427490234375,284.1136779785156,0.0014090617283202,0.1819131015401666,0.446899943999764,0.1816037482318195,0.2050728869791797,0.1492395630802185,0.1856216201741486,121,1
1999,-3.698322418930399,121,284.4738464355469,288.8077087402344,292.35833740234375,296.0163879394531,296.10809326171875,289.3990478515625,282.5574951171875,0.0720860192503417,0.6100956902584672,0.1706785338697999,0.1876191176941819,0.1032325732703726,0.361610091626467,0.187756863806378,121,1
2000,2.70858858424846,121,283.03070068359375,289.1271057128906,291.5609436035156,297.27325439453125,296.4527893066406,290.1632995605469,284.7445068359375,0.4816927491815288,0.195468089343308,0.3010421669407654,0.2071801579962504,0.4919214865731968,0.2205521322173055,0.0597773134927168,121,1
2001,-1.7708938034992165,121,280.9723205566406,290.61468505859375,292.81512451171875,296.8070983886719,298.69012451171875,292.9482116699219,281.88873291015625,0.172723924936584,0.2204113788875188,0.2408661749818857,0.4416766159653635,-0.3920912002730479,0.0225671615125019,0.1804353898727246,121,1
2002,2.164211195901693,121,280.7549133300781,287.820068359375,295.6107482910156,298.6760559082031,293.9932556152344,291.3885498046875,276.7136535644531,0.3178879904646987,0.1281883583318099,0.0440508665291252,0.1245796921730516,0.6374139683488754,0.1549558691382627,0.3583820037280811,121,1
2003,-2.986469292219926,121,283.78460693359375,290.2373352050781,293.26910400390625,298.24603271484375,300.4566650390625,291.1536560058594,285.9170837402344,0.3053185646767432,0.194071889430634,-0.0355551159275785,0.0680180088513693,-0.1032353395394972,0.3060046618357873,0.0743413726135963,121,1
2004,0.9770647321359611,121,283.7676696777344,285.81121826171875,290.83416748046875,295.5240173339844,291.93707275390625,292.11798095703125,282.53546142578125,0.1332780077997589,0.5903769090565668,0.0479430141625073,0.3042003812078223,0.4629726197459997,-0.0517306322373012,0.1965461159734314,121,1
2005,4.453264606719198,121,285.1139831542969,287.76458740234375,293.3297119140625,297.41961669921875,295.3529968261719,291.7503967285156,283.52044677734375,-0.0672402148322895,0.3177272642024281,0.4698488432936456,0.1479510346476698,-0.0405572114068835,0.0737089002149586,0.1383041569603141,121,1
2006,2.144992627297121,121,287.6455383300781,290.2250061035156,294.9111328125,299.92913818359375,298.6056213378906,291.5001220703125,279.87188720703125,0.3318553591233565,0.1164502544486019,0.1952523029876202,-0.2889183611692257,-0.2513549053906259,0.1393713606440389,0.1802909296061642,121,1
2007,-2.2490648396474704,121,283.76007080078125,290.0882263183594,294.4969787597656,299.7678527832031,295.8591613769531,291.5918273925781,283.80499267578125,-0.0206656516312794,0.342568757662227,0.3598358084836474,-0.0931493596519352,0.2175512088898762,0.2837740252111135,0.0473093030901227,121,1
2008,-2.7289077941145834,121,283.6427917480469,289.0667419433594,292.6236877441406,296.5987548828125,298.0367736816406,289.9192810058594,283.38665771484375,0.1292357854600859,-0.212904233001879,0.1920772192838826,0.164854390521807,0.0578695903360293,0.2423009200552529,-0.0379711083199908,121,1
2009,1.802974342799594,121,281.8251647949219,288.4817810058594,294.2550354003906,295.6084899902344,295.51776123046875,296.8079833984375,279.1281433105469,0.292276996736009,0.0051897596422077,-0.1551376952402184,0.1612516665799406,0.2219166152870553,-0.2265380434235546,0.7074149152248347,121,1
2010,1.2513253845545158,121,287.0321960449219,287.94232177734375,292.7198791503906,296.3956298828125,295.6866149902344,288.36016845703125,285.610107421875,0.2168820473257099,0.6914074129404914,0.3282457386407001,0.2517940353071013,0.5217957340932361,0.3956121245892308,-0.0652457327446803,121,1
2011,-12.386109061213059,121,280.27667236328125,286.3816223144531,292.91302490234375,298.1229248046875,298.79620361328125,291.9988098144531,284.49249267578125,0.3332624698260643,0.3351783919543266,0.2490713611605202,-0.032692041841821,0.0290975138224313,-0.2031076119034695,0.1016954888826553,121,1
2012,-10.50932899450316,121,284.560546875,288.2898864746094,294.8018798828125,299.4028015136719,297.602783203125,294.2405090332031,281.015380859375,0.3435621286191894,0.4025820473136652,0.2076692841299897,0.0268563481538355,0.0608808787361099,-0.4359400584252352,0.4166964112389136,121,1
2013,8.37823540474194,121,274.8976135253906,289.5920715332031,294.0931091308594,296.302490234375,297.6271667480469,294.2198791503906,281.4410705566406,0.3146977729538803,-0.0434036346916254,-0.0076838258222029,0.3364248726866317,0.0232584588838263,0.2596835524541627,0.0318747934798958,121,1
2014,-4.256790532326111,121,277.82684326171875,289.6244812011719,292.9884338378906,295.932861328125,296.63201904296875,291.31793212890625,284.312255859375,0.563934629421268,0.1080790392768456,0.4313712783496645,-0.1601664662468912,0.4616445404013036,0.1289085104778419,-0.2491442563977937,121,1
2015,3.4523980430833205,121,284.7401428222656,290.27569580078125,296.31982421875,298.4869079589844,297.7799377441406,292.9291076660156,285.13140869140625,-0.0934199351105134,-0.0645965706328132,-0.0458201191927048,0.3827067530949114,0.0293765445760801,0.1058769991772743,0.1801621048343174,121,1
2016,2.535801130970242,121,283.220703125,293.1353454589844,295.8508605957031,296.70489501953125,296.6068115234375,291.3071594238281,282.64007568359375,0.0488442910866882,-0.0342506924668255,0.5047626294747635,0.4059929854543526,0.3469283345629907,0.1787654345209036,0.7686600002879697,121,1
2017,6.389047792546258,121,283.9813537597656,290.8841857910156,294.9945983886719,299.9059143066406,297.2138977050781,292.2958984375,283.8427429199219,0.2330902946117606,-0.1606408639598462,-0.0791926390825649,0.0383599244368434,-0.1236515741724851,0.1695662889780751,-0.021230908711529,121,1
2018,8.040644876655222,121,278.54669189453125,295.4078674316406,296.48095703125,298.3036804199219,299.9522399902344,288.97296142578125,279.3494567871094,-0.1065796412462865,-0.0982155345026747,0.2877409591554731,-0.1482881875493374,-0.372047654519801,0.5175706207959722,0.2499269273390621,121,1
2019,7.616456473241676,121,284.4131164550781,290.1901550292969,296.2076416015625,298.8677978515625,296.52813720703125,290.6813659667969,279.2060852050781,0.2646462356156235,-0.1958073125738954,0.0596464178078712,-0.0612695350414245,0.2433414061794813,0.759691060236866,0.3883744200184537,121,1
2020,6.706482582305611,121,281.16455078125,290.068115234375,296.8646545410156,298.94683837890625,299.5147399902344,292.3034362792969,279.68255615234375,0.2782672181251093,-0.1193394482404692,-0.1119370243484724,0.1948999377447085,-0.3026513534547513,0.0721246791349721,0.1676785829612046,121,1
2021,-11.294588493787444,121,284.2967529296875,290.7279052734375,298.9404602050781,301.8943786621094,297.92413330078125,295.22491455078125,287.03192138671875,-0.1694522525424421,-0.1459804131451881,-0.467276048850388,-0.1446860071282894,0.1085820526032128,-0.1636468010967981,-0.1508551324928957,121,1
2022,-8.676368388501473,121,277.00885009765625,289.0999450683594,294.8982238769531,297.7179260253906,298.4666748046875,294.55499267578125,284.9546203613281,0.5359034574614074,0.4129993709884036,-0.1101437100197854,0.2696588600883077,0.15466536265489,-0.1586044412563562,-0.1606457011577849,121,1
1990,-1.4446817386918624,122,283.14599609375,289.0460510253906,295.5191955566406,296.96734619140625,299.07147216796875,295.23736572265625,283.3817443847656,0.1153143230670587,0.255899269250209,0.1886652387697926,0.1145126444199888,0.1385614623466325,0.1206219868774708,-0.0075791400839937,122,1
1991,4.615536186036731,122,285.9949951171875,290.71832275390625,295.9513854980469,297.0780334472656,298.9402770996094,291.0807189941406,280.3260803222656,0.3257335862559438,0.3267779922474148,0.0289150166153239,0.1785558780466626,0.0305715575489906,0.3299924000023325,0.2887103600670234,122,1
1992,6.137679297448091,122,282.58380126953125,291.8597412109375,293.7861328125,293.0788879394531,294.9642028808594,289.4779968261719,282.9829406738281,0.1869736976886971,0.2160512561867478,-0.2826683308672947,0.3992229840556448,0.2856101467705934,0.3130111769749477,-0.1010483776088913,122,1
1993,-1.8783483531313365,122,282.98126220703125,291.127685546875,292.5589904785156,293.2697448730469,294.3464050292969,288.7654113769531,282.267333984375,0.1846880540979892,-0.2318868751070161,0.0567553157905689,0.3681839055354924,0.3814996698516716,0.4941292142578878,-0.0412076385576536,122,1
1994,-2.6324591829114965,122,283.9300842285156,291.3807678222656,293.6710510253906,295.4331970214844,295.72125244140625,294.2325744628906,284.9184875488281,0.0886698638548473,0.0783099754882433,0.4231040138575325,0.1104002748069652,0.2175143212253305,-0.133114338358887,-0.00816922136648,122,1
1995,-8.9246448260089,122,277.9972229003906,288.3462219238281,296.54986572265625,297.0378112792969,297.31280517578125,291.6712951660156,282.7807922363281,0.1692445571724391,0.318559288244307,0.0129622651103697,0.3491973876625255,0.2590564549192565,-0.1653795392785532,0.3289759352586213,122,1
1996,5.345094717576462,122,278.0268859863281,286.9017639160156,295.4860534667969,295.6476745605469,298.3203125,289.69970703125,280.9521789550781,0.5260533230332073,-0.0383161181837107,0.1493104002332627,0.5624532701989465,0.0877082300633989,0.2264890408817043,0.3635755167162059,122,1
1997,-3.723754044850402,122,279.9390869140625,288.14849853515625,297.35650634765625,296.8227233886719,297.2244873046875,293.87554931640625,282.7018127441406,0.0466981978734079,0.0397812260115233,-0.2445646072168626,0.4801803627067402,0.148660268237437,-0.0128236092407053,0.2321484535604458,122,1
1998,0.06973155754343807,122,286.80938720703125,291.3005065917969,291.55316162109375,296.9308776855469,298.4687805175781,293.7892150878906,284.07354736328125,-0.0188913878596618,0.1411031728999124,0.4390287269634246,0.135126248412921,0.202907781329057,0.1486323480523964,0.1772167731718186,122,1
1999,0.3251423466200407,122,284.2905578613281,288.5065612792969,292.04541015625,295.7066345214844,296.0439758300781,289.2191467285156,282.46783447265625,0.101374662105978,0.6145409494269641,0.1149826116380857,0.2295538177929943,0.101717746343268,0.3497535575054256,0.1339188170189018,122,1
2000,2.8424783223793995,122,282.7786560058594,288.8358154296875,291.2889099121094,297.05340576171875,296.2604675292969,289.8923034667969,284.6224365234375,0.4673906585924012,0.1879063854161297,0.3089314172612595,0.2489822213176974,0.4569734149320694,0.19915935044917,0.0386775882380081,122,1
2001,-2.5791915518949047,122,280.46759033203125,290.448486328125,292.6033935546875,296.5810546875,298.56402587890625,292.91217041015625,281.8363037109375,0.1627686581375663,0.1782927840199183,0.2632795875820503,0.4026645270645675,-0.3220751753941616,-0.0356019633636332,0.1585700984089131,122,1
2002,0.4618904826729384,122,280.51995849609375,287.4140319824219,295.2342834472656,298.39105224609375,293.6437072753906,291.1513977050781,276.47711181640625,0.3780063582927697,0.1125328852889609,0.113025434471363,0.1709513370147292,0.6576316846135115,0.1761755700808995,0.3618181693474115,122,1
2003,-2.735102296076459,122,283.53448486328125,289.83013916015625,293.087890625,298.1653747558594,300.29766845703125,291.0861511230469,285.8433837890625,0.2865348243249797,0.1898754553761013,-0.0930844493509575,0.0425344980966567,-0.0693309253927619,0.3007002705231535,0.0701788508296018,122,1
